'Elapsed time','V5','MLII'
2.861,-0.275,-0.035
2.864,-0.280,-0.040
2.867,-0.285,-0.040
2.869,-0.305,-0.025
2.872,-0.270,-0.005
2.875,-0.250,-0.015
2.878,-0.265,-0.020
2.881,-0.280,-0.040
2.883,-0.295,-0.050
2.886,-0.290,-0.040
2.889,-0.285,-0.015
2.892,-0.270,-0.010
2.894,-0.260,-0.020
2.897,-0.280,-0.025
2.900,-0.295,-0.045
2.903,-0.290,-0.030
2.906,-0.280,-0.010
2.908,-0.250,0.000
2.911,-0.265,-0.015
2.914,-0.270,-0.030
2.917,-0.280,-0.020
2.919,-0.280,-0.015
2.922,-0.250,-0.005
2.925,-0.235,-0.005
2.928,-0.250,0.000
2.931,-0.255,-0.010
2.933,-0.250,-0.005
2.936,-0.240,0.015
2.939,-0.220,0.020
2.942,-0.200,0.025
2.944,-0.235,0.030
2.947,-0.225,0.010
2.950,-0.245,0.005
2.953,-0.235,0.030
2.956,-0.215,0.040
2.958,-0.195,0.045
2.961,-0.190,0.040
2.964,-0.200,0.035
2.967,-0.225,0.030
2.969,-0.225,0.035
2.972,-0.230,0.045
2.975,-0.215,0.035
2.978,-0.235,0.015
2.981,-0.240,0.015
2.983,-0.255,0.005
2.986,-0.265,0.020
2.989,-0.250,0.035
2.992,-0.245,0.040
2.994,-0.230,0.015
2.997,-0.240,0.020
3.000,-0.255,0.015
3.003,-0.240,0.040
3.006,-0.245,0.050
3.008,-0.220,0.040
3.011,-0.225,0.040
3.014,-0.225,0.025
3.017,-0.230,0.005
3.019,-0.235,0.000
3.022,-0.235,0.005
3.025,-0.245,0.005
3.028,-0.270,-0.020
3.031,-0.285,-0.020
3.033,-0.305,-0.020
3.036,-0.305,-0.015
3.039,-0.280,0.000
3.042,-0.270,-0.005
3.044,-0.280,-0.005
3.047,-0.280,-0.015
3.050,-0.295,-0.030
3.053,-0.290,-0.015
3.056,-0.280,0.000
3.058,-0.270,0.000
3.061,-0.285,-0.010
3.064,-0.290,-0.025
3.067,-0.290,-0.030
3.069,-0.285,-0.015
3.072,-0.285,-0.005
3.075,-0.270,-0.005
3.078,-0.260,-0.005
3.081,-0.270,-0.020
3.083,-0.290,-0.015
3.086,-0.290,-0.015
3.089,-0.280,-0.010
3.092,-0.260,0.005
3.094,-0.270,-0.025
3.097,-0.280,-0.025
3.100,-0.295,-0.030
3.103,-0.285,-0.015
3.106,-0.280,0.000
3.108,-0.260,-0.005
3.111,-0.285,-0.005
3.114,-0.280,-0.025
3.117,-0.280,-0.020
3.119,-0.275,-0.015
3.122,-0.260,0.025
3.125,-0.245,0.030
3.128,-0.250,0.040
3.131,-0.255,0.050
3.133,-0.245,0.075
3.136,-0.230,0.120
3.139,-0.200,0.190
3.142,-0.170,0.230
3.144,-0.140,0.275
3.147,-0.150,0.310
3.150,-0.165,0.380
3.153,-0.235,0.515
3.156,-0.290,0.675
3.158,-0.310,0.815
3.161,-0.365,0.950
3.164,-0.425,1.075
3.167,-0.525,1.205
3.169,-0.590,1.365
3.172,-0.595,1.560
3.175,-0.545,1.775
3.178,-0.445,1.925
3.181,-0.335,1.940
3.183,-0.215,1.825
3.186,-0.095,1.545
3.189,-0.025,1.155
3.192,-0.035,0.730
3.194,-0.170,0.375
3.197,-0.375,0.130
3.200,-0.590,0.000
3.203,-0.680,-0.050
3.206,-0.685,-0.060
3.208,-0.645,-0.050
3.211,-0.600,-0.035
3.214,-0.535,-0.045
3.217,-0.445,-0.050
3.219,-0.360,-0.045
3.222,-0.300,-0.045
3.225,-0.270,-0.025
3.228,-0.270,-0.055
3.231,-0.270,-0.075
3.233,-0.265,-0.090
3.236,-0.260,-0.105
3.239,-0.245,-0.085
3.242,-0.235,-0.090
3.244,-0.235,-0.110
3.247,-0.250,-0.110
3.250,-0.245,-0.115
3.253,-0.230,-0.110
3.256,-0.240,-0.085
3.258,-0.200,-0.085
3.261,-0.200,-0.120
3.264,-0.215,-0.120
3.267,-0.215,-0.130
3.269,-0.230,-0.110
3.272,-0.195,-0.110
3.275,-0.190,-0.100
3.278,-0.180,-0.110
3.281,-0.200,-0.125
3.283,-0.215,-0.125
3.286,-0.195,-0.120
3.289,-0.185,-0.120
3.292,-0.175,-0.120
3.294,-0.165,-0.110
3.297,-0.185,-0.130
3.300,-0.205,-0.145
3.303,-0.185,-0.130
3.306,-0.180,-0.120
3.308,-0.170,-0.115
3.311,-0.165,-0.135
3.314,-0.180,-0.145
3.317,-0.195,-0.150
3.319,-0.195,-0.130
3.322,-0.175,-0.120
3.325,-0.160,-0.125
3.328,-0.170,-0.140
3.331,-0.165,-0.145
3.333,-0.190,-0.145
3.336,-0.180,-0.145
3.339,-0.170,-0.120
3.342,-0.165,-0.135
3.344,-0.145,-0.130
3.347,-0.170,-0.150
3.350,-0.185,-0.145
3.353,-0.175,-0.135
3.356,-0.170,-0.120
3.358,-0.150,-0.130
3.361,-0.150,-0.135
3.364,-0.160,-0.150
3.367,-0.170,-0.155
3.369,-0.160,-0.145
3.372,-0.155,-0.135
3.375,-0.130,-0.115
3.378,-0.135,-0.125
3.381,-0.150,-0.145
3.383,-0.145,-0.150
3.386,-0.150,-0.145
3.389,-0.130,-0.130
3.392,-0.125,-0.120
3.394,-0.120,-0.120
3.397,-0.125,-0.135
3.400,-0.130,-0.130
3.403,-0.130,-0.115
3.406,-0.125,-0.100
3.408,-0.100,-0.105
3.411,-0.100,-0.115
3.414,-0.110,-0.120
3.417,-0.120,-0.120
3.419,-0.110,-0.100
3.422,-0.095,-0.090
3.425,-0.085,-0.080
3.428,-0.080,-0.085
3.431,-0.085,-0.080
3.433,-0.090,-0.080
3.436,-0.080,-0.070
3.439,-0.065,-0.055
3.442,-0.050,-0.050
3.444,-0.040,-0.050
3.447,-0.040,-0.045
3.450,-0.055,-0.030
3.453,-0.040,-0.020
3.456,-0.025,0.005
3.458,-0.020,0.015
3.461,-0.020,0.020
3.464,-0.015,0.030
3.467,-0.015,0.035
3.469,-0.010,0.060
3.472,-0.005,0.090
3.475,0.020,0.105
3.478,0.005,0.100
3.481,-0.015,0.120
3.483,-0.020,0.120
3.486,-0.010,0.150
3.489,0.000,0.180
3.492,0.005,0.195
3.494,0.010,0.185
3.497,0.005,0.190
3.500,-0.015,0.195
3.503,-0.005,0.210
3.506,0.000,0.220
3.508,-0.015,0.210
3.511,-0.020,0.215
3.514,-0.035,0.195
3.517,-0.065,0.180
3.519,-0.080,0.200
3.522,-0.070,0.180
3.525,-0.070,0.175
3.528,-0.080,0.160
3.531,-0.090,0.135
3.533,-0.120,0.120
3.536,-0.125,0.130
3.539,-0.115,0.125
3.542,-0.115,0.125
3.544,-0.135,0.100
3.547,-0.150,0.075
3.550,-0.180,0.065
3.553,-0.185,0.070
3.556,-0.170,0.080
3.558,-0.165,0.080
3.561,-0.170,0.065
3.564,-0.185,0.040
3.567,-0.195,0.045
3.569,-0.195,0.050
3.572,-0.185,0.055
3.575,-0.185,0.055
3.578,-0.180,0.040
3.581,-0.205,0.020
3.583,-0.225,0.035
3.586,-0.215,0.050
3.589,-0.195,0.050
3.592,-0.185,0.055
3.594,-0.190,0.030
3.597,-0.210,0.015
3.600,-0.230,0.015
3.603,-0.220,0.025
3.606,-0.205,0.050
3.608,-0.190,0.040
3.611,-0.195,0.035
3.614,-0.215,0.015
3.617,-0.220,0.015
3.619,-0.230,0.015
3.622,-0.225,0.025
3.625,-0.210,0.025
3.628,-0.215,0.015
3.631,-0.220,0.010
3.633,-0.225,0.000
3.636,-0.225,0.000
3.639,-0.215,0.025
3.642,-0.210,0.015
3.644,-0.220,0.005
3.647,-0.220,-0.015
3.650,-0.240,-0.025
3.653,-0.235,0.005
3.656,-0.235,0.010
3.658,-0.190,0.020
3.661,-0.215,0.000
3.664,-0.220,-0.010
3.667,-0.235,-0.030
3.669,-0.210,-0.020
3.672,-0.225,-0.005
3.675,-0.220,0.000
3.678,-0.200,-0.015
3.681,-0.220,-0.025
3.683,-0.235,-0.010
3.686,-0.225,-0.010
3.689,-0.215,0.005
3.692,-0.195,-0.005
3.694,-0.185,-0.020
3.697,-0.205,-0.015
3.700,-0.220,-0.020
3.703,-0.210,-0.010
3.706,-0.205,0.010
3.708,-0.185,0.020
3.711,-0.195,0.010
3.714,-0.210,-0.005
3.717,-0.225,-0.005
3.719,-0.220,0.000
3.722,-0.220,0.010
3.725,-0.205,0.020
3.728,-0.200,0.015
3.731,-0.210,0.000
3.733,-0.210,-0.005
3.736,-0.210,0.005
3.739,-0.205,0.025
3.742,-0.190,0.020
3.744,-0.200,0.010
3.747,-0.210,-0.005
3.750,-0.225,-0.005
3.753,-0.220,0.010
3.756,-0.205,0.030
3.758,-0.200,0.020
3.761,-0.195,0.010
3.764,-0.215,-0.010
3.767,-0.220,0.005
3.769,-0.240,-0.005
3.772,-0.230,0.010
3.775,-0.215,0.015
3.778,-0.215,0.000
3.781,-0.235,-0.010
3.783,-0.245,-0.005
3.786,-0.245,0.000
3.789,-0.225,0.010
3.792,-0.225,0.005
3.794,-0.230,-0.005
3.797,-0.235,-0.020
3.800,-0.245,-0.015
3.803,-0.245,-0.015
3.806,-0.220,0.000
3.808,-0.230,0.005
3.811,-0.220,-0.010
3.814,-0.240,-0.025
3.817,-0.250,-0.020
3.819,-0.250,-0.005
3.822,-0.240,0.005
3.825,-0.235,-0.010
3.828,-0.235,-0.010
3.831,-0.255,-0.035
3.833,-0.245,-0.030
3.836,-0.260,-0.035
3.839,-0.245,-0.015
3.842,-0.240,-0.015
3.844,-0.245,-0.020
3.847,-0.260,-0.045
3.850,-0.270,-0.040
3.853,-0.280,-0.030
3.856,-0.255,-0.015
3.858,-0.245,-0.015
3.861,-0.245,-0.040
3.864,-0.265,-0.040
3.867,-0.290,-0.040
3.869,-0.275,-0.025
3.872,-0.270,-0.020
3.875,-0.250,-0.015
3.878,-0.255,-0.025
3.881,-0.260,-0.035
3.883,-0.270,-0.040
3.886,-0.275,-0.030
3.889,-0.270,-0.020
3.892,-0.250,-0.025
3.894,-0.250,-0.025
3.897,-0.270,-0.040
3.900,-0.290,-0.035
3.903,-0.275,-0.025
3.906,-0.260,-0.020
3.908,-0.245,-0.015
3.911,-0.250,-0.020
3.914,-0.265,-0.045
3.917,-0.295,-0.050
3.919,-0.290,-0.030
3.922,-0.265,-0.015
3.925,-0.255,-0.010
3.928,-0.265,-0.030
3.931,-0.285,-0.055
3.933,-0.300,-0.035
3.936,-0.295,-0.035
3.939,-0.265,-0.020
3.942,-0.260,-0.025
3.944,-0.255,-0.020
3.947,-0.260,-0.035
3.950,-0.270,-0.050
3.953,-0.270,-0.030
3.956,-0.260,-0.020
3.958,-0.250,-0.025
3.961,-0.255,-0.020
3.964,-0.255,-0.035
3.967,-0.265,-0.035
3.969,-0.280,-0.025
3.972,-0.260,-0.015
3.975,-0.240,-0.015
3.978,-0.245,-0.025
3.981,-0.255,-0.040
3.983,-0.280,-0.045
3.986,-0.275,-0.030
3.989,-0.270,-0.015
3.992,-0.255,-0.010
3.994,-0.240,-0.020
3.997,-0.260,-0.035
4.000,-0.270,-0.045
4.003,-0.275,-0.035
4.006,-0.265,-0.015
4.008,-0.255,-0.010
4.011,-0.260,-0.010
4.014,-0.270,-0.030
4.017,-0.270,-0.035
4.019,-0.270,-0.025
4.022,-0.270,-0.020
4.025,-0.245,-0.015
4.028,-0.245,-0.020
4.031,-0.255,-0.050
4.033,-0.265,-0.035
4.036,-0.265,-0.025
4.039,-0.255,-0.025
4.042,-0.230,-0.015
4.044,-0.250,-0.035
4.047,-0.250,-0.040
4.050,-0.255,-0.045
4.053,-0.270,-0.025
4.056,-0.255,-0.010
4.058,-0.245,-0.010
4.061,-0.245,-0.025
4.064,-0.260,-0.040
4.067,-0.275,-0.035
4.069,-0.275,-0.020
4.072,-0.255,-0.015
4.075,-0.240,-0.005
4.078,-0.250,-0.020
4.081,-0.250,-0.020
4.083,-0.260,-0.025
4.086,-0.270,-0.010
4.089,-0.240,-0.010
4.092,-0.215,0.005
4.094,-0.210,-0.005
4.097,-0.215,-0.005
4.100,-0.215,0.010
4.103,-0.220,0.015
4.106,-0.200,0.035
4.108,-0.185,0.025
4.111,-0.185,0.010
4.114,-0.195,0.025
4.117,-0.190,0.020
4.119,-0.195,0.020
4.122,-0.175,0.035
4.125,-0.175,0.035
4.128,-0.180,0.035
4.131,-0.200,0.015
4.133,-0.205,0.000
4.136,-0.215,0.010
4.139,-0.225,0.010
4.142,-0.215,0.015
4.144,-0.235,0.010
4.147,-0.235,-0.010
4.150,-0.240,0.000
4.153,-0.245,0.005
4.156,-0.225,0.035
4.158,-0.225,0.035
4.161,-0.215,0.025
4.164,-0.205,0.015
4.167,-0.215,0.000
4.169,-0.210,-0.005
4.172,-0.210,-0.005
4.175,-0.225,-0.030
4.178,-0.245,-0.025
4.181,-0.270,-0.040
4.183,-0.290,-0.030
4.186,-0.275,-0.025
4.189,-0.270,-0.020
4.192,-0.245,-0.030
4.194,-0.255,-0.040
4.197,-0.265,-0.045
4.200,-0.280,-0.040
4.203,-0.280,-0.035
4.206,-0.270,-0.015
4.208,-0.255,-0.020
4.211,-0.255,-0.025
4.214,-0.275,-0.050
4.217,-0.280,-0.045
4.219,-0.280,-0.035
4.222,-0.275,-0.020
4.225,-0.260,-0.025
4.228,-0.265,-0.025
4.231,-0.275,-0.045
4.233,-0.280,-0.050
4.236,-0.280,-0.030
4.239,-0.260,-0.020
4.242,-0.250,-0.025
4.244,-0.250,-0.030
4.247,-0.275,-0.035
4.250,-0.275,-0.045
4.253,-0.275,-0.030
4.256,-0.260,-0.015
4.258,-0.245,-0.010
4.261,-0.255,-0.005
4.264,-0.255,-0.020
4.267,-0.275,-0.005
4.269,-0.260,0.035
4.272,-0.235,0.065
4.275,-0.210,0.110
4.278,-0.195,0.145
4.281,-0.195,0.200
4.283,-0.185,0.265
4.286,-0.145,0.335
4.289,-0.155,0.455
4.292,-0.190,0.610
4.294,-0.260,0.765
4.297,-0.315,0.905
4.300,-0.355,1.080
4.303,-0.415,1.245
4.306,-0.465,1.415
4.308,-0.500,1.575
4.311,-0.490,1.780
4.314,-0.425,1.945
4.317,-0.335,2.035
4.319,-0.190,1.985
4.322,-0.065,1.735
4.325,0.015,1.300
4.328,-0.010,0.780
4.331,-0.155,0.385
4.333,-0.375,0.130
4.336,-0.575,0.010
4.339,-0.665,-0.040
4.342,-0.655,-0.045
4.344,-0.630,-0.055
4.347,-0.575,-0.055
4.350,-0.510,-0.040
4.353,-0.375,-0.045
4.356,-0.295,-0.035
4.358,-0.265,-0.050
4.361,-0.255,-0.060
4.364,-0.255,-0.110
4.367,-0.270,-0.120
4.369,-0.270,-0.125
4.372,-0.250,-0.110
4.375,-0.230,-0.110
4.378,-0.220,-0.130
4.381,-0.225,-0.135
4.383,-0.235,-0.140
4.386,-0.235,-0.130
4.389,-0.205,-0.120
4.392,-0.195,-0.130
4.394,-0.195,-0.145
4.397,-0.200,-0.160
4.400,-0.205,-0.145
4.403,-0.200,-0.145
4.406,-0.185,-0.130
4.408,-0.170,-0.130
4.411,-0.175,-0.140
4.414,-0.185,-0.150
4.417,-0.200,-0.150
4.419,-0.195,-0.145
4.422,-0.190,-0.130
4.425,-0.170,-0.140
4.428,-0.180,-0.145
4.431,-0.200,-0.160
4.433,-0.200,-0.175
4.436,-0.185,-0.160
4.439,-0.180,-0.155
4.442,-0.160,-0.150
4.444,-0.165,-0.175
4.447,-0.180,-0.175
4.450,-0.185,-0.175
4.453,-0.170,-0.165
4.456,-0.160,-0.155
4.458,-0.150,-0.150
4.461,-0.150,-0.170
4.464,-0.160,-0.190
4.467,-0.165,-0.185
4.469,-0.170,-0.175
4.472,-0.155,-0.170
4.475,-0.135,-0.160
4.478,-0.145,-0.165
4.481,-0.155,-0.175
4.483,-0.160,-0.190
4.486,-0.150,-0.170
4.489,-0.145,-0.155
4.492,-0.135,-0.155
4.494,-0.135,-0.150
4.497,-0.155,-0.180
4.500,-0.140,-0.180
4.503,-0.140,-0.170
4.506,-0.130,-0.155
4.508,-0.120,-0.160
4.511,-0.125,-0.165
4.514,-0.130,-0.175
4.517,-0.140,-0.160
4.519,-0.135,-0.155
4.522,-0.105,-0.145
4.525,-0.080,-0.135
4.528,-0.085,-0.145
4.531,-0.105,-0.160
4.533,-0.105,-0.160
4.536,-0.100,-0.140
4.539,-0.100,-0.130
4.542,-0.065,-0.120
4.544,-0.060,-0.120
4.547,-0.075,-0.150
4.550,-0.080,-0.130
4.553,-0.070,-0.115
4.556,-0.060,-0.105
4.558,-0.035,-0.105
4.561,-0.040,-0.110
4.564,-0.045,-0.110
4.567,-0.060,-0.085
4.569,-0.035,-0.080
4.572,-0.020,-0.045
4.575,-0.005,-0.045
4.578,-0.010,-0.045
4.581,0.000,-0.050
4.583,0.000,-0.025
4.586,-0.005,0.000
4.589,0.025,0.035
4.592,0.035,0.045
4.594,0.040,0.045
4.597,0.035,0.050
4.600,0.025,0.065
4.603,0.025,0.095
4.606,0.040,0.130
4.608,0.055,0.140
4.611,0.060,0.145
4.614,0.040,0.140
4.617,0.050,0.165
4.619,0.045,0.185
4.622,0.060,0.205
4.625,0.060,0.210
4.628,0.050,0.210
4.631,0.030,0.180
4.633,0.010,0.190
4.636,0.005,0.195
4.639,0.015,0.195
4.642,0.005,0.190
4.644,0.000,0.180
4.647,-0.035,0.150
4.650,-0.050,0.140
4.653,-0.060,0.135
4.656,-0.050,0.135
4.658,-0.050,0.125
4.661,-0.070,0.110
4.664,-0.090,0.085
4.667,-0.100,0.070
4.669,-0.125,0.080
4.672,-0.100,0.070
4.675,-0.105,0.070
4.678,-0.120,0.040
4.681,-0.140,0.030
4.683,-0.150,0.030
4.686,-0.160,0.020
4.689,-0.135,0.040
4.692,-0.140,0.035
4.694,-0.150,0.010
4.697,-0.160,0.015
4.700,-0.170,0.000
4.703,-0.175,0.010
4.706,-0.180,0.030
4.708,-0.150,0.025
4.711,-0.155,0.010
4.714,-0.165,-0.005
4.717,-0.185,0.000
4.719,-0.180,0.010
4.722,-0.170,0.015
4.725,-0.180,0.015
4.728,-0.165,0.000
4.731,-0.185,-0.015
4.733,-0.195,-0.005
4.736,-0.190,0.010
4.739,-0.185,0.025
4.742,-0.160,0.015
4.744,-0.175,0.005
4.747,-0.185,-0.015
4.750,-0.205,-0.015
4.753,-0.185,0.000
4.756,-0.165,-0.005
4.758,-0.170,-0.005
4.761,-0.175,-0.010
4.764,-0.180,-0.025
4.767,-0.195,-0.025
4.769,-0.180,-0.025
4.772,-0.180,-0.020
4.775,-0.170,-0.015
4.778,-0.185,-0.030
4.781,-0.195,-0.030
4.783,-0.195,-0.035
4.786,-0.185,-0.035
4.789,-0.175,-0.010
4.792,-0.175,-0.020
4.794,-0.175,-0.035
4.797,-0.195,-0.040
4.800,-0.215,-0.040
4.803,-0.195,-0.035
4.806,-0.175,-0.025
4.808,-0.170,-0.030
4.811,-0.185,-0.035
4.814,-0.195,-0.040
4.817,-0.200,-0.040
4.819,-0.195,-0.030
4.822,-0.170,-0.020
4.825,-0.170,-0.030
4.828,-0.170,-0.035
4.831,-0.180,-0.040
4.833,-0.190,-0.045
4.836,-0.185,-0.020
4.839,-0.175,-0.015
4.842,-0.160,-0.025
4.844,-0.170,-0.030
4.847,-0.165,-0.040
4.850,-0.185,-0.035
4.853,-0.190,-0.025
4.856,-0.165,-0.005
4.858,-0.160,-0.005
4.861,-0.165,-0.015
4.864,-0.175,-0.030
4.867,-0.190,-0.025
4.869,-0.185,-0.020
4.872,-0.180,0.000
4.875,-0.160,0.010
4.878,-0.165,-0.005
4.881,-0.175,-0.020
4.883,-0.190,-0.015
4.886,-0.180,-0.010
4.889,-0.160,0.010
4.892,-0.150,0.005
4.894,-0.160,-0.005
4.897,-0.175,-0.020
4.900,-0.190,-0.020
4.903,-0.190,-0.005
4.906,-0.185,0.010
4.908,-0.170,0.010
4.911,-0.170,0.010
4.914,-0.195,-0.010
4.917,-0.200,-0.015
4.919,-0.195,-0.010
4.922,-0.200,0.000
4.925,-0.180,0.000
4.928,-0.185,0.005
4.931,-0.195,-0.015
4.933,-0.215,-0.020
4.936,-0.200,-0.010
4.939,-0.200,-0.005
4.942,-0.185,-0.005
4.944,-0.205,-0.005
4.947,-0.195,-0.010
4.950,-0.220,-0.025
4.953,-0.230,-0.015
4.956,-0.210,0.000
4.958,-0.200,-0.005
4.961,-0.205,-0.010
4.964,-0.210,-0.025
4.967,-0.220,-0.010
4.969,-0.210,-0.020
4.972,-0.195,0.005
4.975,-0.185,-0.010
4.978,-0.205,-0.010
4.981,-0.215,-0.025
4.983,-0.225,-0.030
4.986,-0.220,-0.020
4.989,-0.195,-0.010
4.992,-0.200,-0.010
4.994,-0.200,-0.015
4.997,-0.230,-0.025
5.000,-0.230,-0.045
5.003,-0.225,-0.010
5.006,-0.225,-0.015
5.008,-0.225,-0.020
5.011,-0.205,-0.020
5.014,-0.220,-0.030
5.017,-0.245,-0.040
5.019,-0.230,-0.005
5.022,-0.230,0.000
5.025,-0.220,0.000
5.028,-0.210,-0.010
5.031,-0.220,-0.035
5.033,-0.235,-0.025
5.036,-0.225,-0.020
5.039,-0.220,0.005
5.042,-0.205,-0.005
5.044,-0.205,-0.005
5.047,-0.220,-0.020
5.050,-0.225,-0.030
5.053,-0.240,-0.005
5.056,-0.210,0.000
5.058,-0.205,0.000
5.061,-0.215,-0.005
5.064,-0.215,-0.030
5.067,-0.225,-0.025
5.069,-0.220,-0.010
5.072,-0.210,0.000
5.075,-0.215,0.005
5.078,-0.205,-0.015
5.081,-0.230,-0.020
5.083,-0.235,-0.030
5.086,-0.235,-0.010
5.089,-0.220,0.005
5.092,-0.210,0.000
5.094,-0.215,0.005
5.097,-0.215,-0.020
5.100,-0.230,-0.020
5.103,-0.235,-0.015
5.106,-0.225,0.005
5.108,-0.210,0.000
5.111,-0.210,-0.005
5.114,-0.220,-0.020
5.117,-0.235,-0.030
5.119,-0.235,-0.005
5.122,-0.235,0.010
5.125,-0.215,-0.010
5.128,-0.215,-0.020
5.131,-0.240,-0.015
5.133,-0.245,-0.020
5.136,-0.240,0.000
5.139,-0.225,0.005
5.142,-0.210,0.005
5.144,-0.205,-0.010
5.147,-0.230,-0.025
5.150,-0.230,-0.015
5.153,-0.235,-0.020
5.156,-0.205,0.005
5.158,-0.200,0.005
5.161,-0.220,-0.005
5.164,-0.220,-0.020
5.167,-0.240,-0.020
5.169,-0.225,0.000
5.172,-0.200,0.000
5.175,-0.210,0.000
5.178,-0.205,-0.005
5.181,-0.220,-0.030
5.183,-0.235,-0.020
5.186,-0.225,-0.005
5.189,-0.230,-0.005
5.192,-0.220,-0.010
5.194,-0.205,-0.025
5.197,-0.220,-0.030
5.200,-0.220,-0.025
5.203,-0.200,-0.005
5.206,-0.185,0.015
5.208,-0.170,0.015
5.211,-0.170,0.010
5.214,-0.175,0.010
5.217,-0.175,0.010
5.219,-0.170,0.020
5.222,-0.150,0.040
5.225,-0.130,0.050
5.228,-0.145,0.030
5.231,-0.160,0.030
5.233,-0.160,0.040
5.236,-0.155,0.040
5.239,-0.145,0.060
5.242,-0.130,0.060
5.244,-0.135,0.045
5.247,-0.150,0.035
5.250,-0.160,0.030
5.253,-0.165,0.050
5.256,-0.150,0.055
5.258,-0.150,0.045
5.261,-0.170,0.020
5.264,-0.185,-0.005
5.267,-0.210,0.000
5.269,-0.205,0.015
5.272,-0.190,0.015
5.275,-0.175,0.025
5.278,-0.180,0.025
5.281,-0.205,0.010
5.283,-0.210,0.020
5.286,-0.210,0.030
5.289,-0.190,0.065
5.292,-0.170,0.045
5.294,-0.165,0.040
5.297,-0.180,0.025
5.300,-0.185,0.035
5.303,-0.180,0.020
5.306,-0.165,0.015
5.308,-0.170,0.005
5.311,-0.200,-0.015
5.314,-0.230,-0.015
5.317,-0.235,-0.015
5.319,-0.230,-0.005
5.322,-0.215,0.015
5.325,-0.205,0.020
5.328,-0.215,0.010
5.331,-0.230,-0.010
5.333,-0.255,-0.015
5.336,-0.255,-0.010
5.339,-0.245,0.005
5.342,-0.210,0.010
5.344,-0.210,0.000
5.347,-0.235,-0.015
5.350,-0.245,-0.020
5.353,-0.240,-0.020
5.356,-0.240,-0.005
5.358,-0.210,0.000
5.361,-0.220,-0.010
5.364,-0.240,-0.025
5.367,-0.235,-0.020
5.369,-0.235,-0.015
5.372,-0.210,-0.010
5.375,-0.210,0.000
5.378,-0.215,-0.005
5.381,-0.230,-0.030
5.383,-0.235,-0.020
5.386,-0.240,0.000
5.389,-0.225,0.010
5.392,-0.215,0.005
5.394,-0.220,0.005
5.397,-0.220,0.000
5.400,-0.230,-0.005
5.403,-0.230,0.005
5.406,-0.205,0.035
5.408,-0.200,0.050
5.411,-0.195,0.065
5.414,-0.195,0.080
5.417,-0.200,0.110
5.419,-0.185,0.165
5.422,-0.145,0.235
5.425,-0.105,0.290
5.428,-0.080,0.315
5.431,-0.090,0.375
5.433,-0.130,0.495
5.436,-0.185,0.650
5.439,-0.225,0.815
5.442,-0.235,0.970
5.444,-0.275,1.110
5.447,-0.340,1.245
5.450,-0.415,1.380
5.453,-0.455,1.540
5.456,-0.450,1.755
5.458,-0.385,1.955
5.461,-0.295,2.065
5.464,-0.180,2.060
5.467,-0.085,1.895
5.469,0.025,1.550
5.472,0.075,1.100
5.475,0.010,0.635
5.478,-0.190,0.275
5.481,-0.425,0.070
5.483,-0.595,-0.030
5.486,-0.645,-0.050
5.489,-0.615,-0.035
5.492,-0.560,-0.025
5.494,-0.500,-0.035
5.497,-0.425,-0.040
5.500,-0.330,-0.035
5.503,-0.240,-0.035
5.506,-0.205,-0.035
5.508,-0.190,-0.040
5.511,-0.180,-0.075
5.514,-0.185,-0.085
5.517,-0.200,-0.100
5.519,-0.195,-0.105
5.522,-0.170,-0.095
5.525,-0.170,-0.110
5.528,-0.145,-0.115
5.531,-0.165,-0.125
5.533,-0.160,-0.120
5.536,-0.155,-0.110
5.539,-0.135,-0.105
5.542,-0.115,-0.115
5.544,-0.120,-0.120
5.547,-0.130,-0.125
5.550,-0.150,-0.135
5.553,-0.140,-0.110
5.556,-0.130,-0.100
5.558,-0.115,-0.105
5.561,-0.105,-0.115
5.564,-0.115,-0.135
5.567,-0.130,-0.130
5.569,-0.125,-0.125
5.572,-0.105,-0.110
5.575,-0.095,-0.115
5.578,-0.100,-0.135
5.581,-0.120,-0.145
5.583,-0.120,-0.140
5.586,-0.125,-0.120
5.589,-0.100,-0.110
5.592,-0.095,-0.125
5.594,-0.100,-0.145
5.597,-0.100,-0.150
5.600,-0.120,-0.150
5.603,-0.100,-0.130
5.606,-0.100,-0.130
5.608,-0.080,-0.115
5.611,-0.090,-0.145
5.614,-0.115,-0.150
5.617,-0.120,-0.135
5.619,-0.095,-0.135
5.622,-0.085,-0.120
5.625,-0.095,-0.130
5.628,-0.090,-0.135
5.631,-0.105,-0.140
5.633,-0.100,-0.145
5.636,-0.095,-0.130
5.639,-0.075,-0.125
5.642,-0.075,-0.125
5.644,-0.070,-0.130
5.647,-0.095,-0.155
5.650,-0.095,-0.145
5.653,-0.075,-0.120
5.656,-0.065,-0.120
5.658,-0.055,-0.120
5.661,-0.060,-0.120
5.664,-0.080,-0.140
5.667,-0.095,-0.135
5.669,-0.075,-0.120
5.672,-0.050,-0.100
5.675,-0.040,-0.115
5.678,-0.030,-0.115
5.681,-0.035,-0.120
5.683,-0.060,-0.115
5.686,-0.045,-0.105
5.689,-0.045,-0.090
5.692,-0.025,-0.095
5.694,-0.010,-0.095
5.697,-0.020,-0.100
5.700,-0.030,-0.105
5.703,-0.020,-0.085
5.706,-0.005,-0.070
5.708,0.025,-0.075
5.711,-0.005,-0.070
5.714,0.005,-0.070
5.717,0.010,-0.060
