'Elapsed time','V5','V2'
2.981,-0.140,0.235
2.983,-0.155,0.240
2.986,-0.170,0.210
2.989,-0.165,0.220
2.992,-0.150,0.225
2.994,-0.150,0.220
2.997,-0.170,0.205
3.000,-0.175,0.195
3.003,-0.175,0.185
3.006,-0.175,0.190
3.008,-0.170,0.205
3.011,-0.170,0.185
3.014,-0.165,0.185
3.017,-0.165,0.170
3.019,-0.190,0.160
3.022,-0.190,0.175
3.025,-0.190,0.185
3.028,-0.175,0.180
3.031,-0.175,0.160
3.033,-0.190,0.155
3.036,-0.200,0.155
3.039,-0.190,0.155
3.042,-0.190,0.165
3.044,-0.195,0.175
3.047,-0.195,0.175
3.050,-0.205,0.155
3.053,-0.210,0.145
3.056,-0.195,0.155
3.058,-0.200,0.170
3.061,-0.180,0.155
3.064,-0.185,0.155
3.067,-0.190,0.145
3.069,-0.200,0.150
3.072,-0.200,0.155
3.075,-0.200,0.155
3.078,-0.185,0.150
3.081,-0.210,0.140
3.083,-0.210,0.135
3.086,-0.215,0.130
3.089,-0.210,0.140
3.092,-0.210,0.145
3.094,-0.210,0.150
3.097,-0.215,0.140
3.100,-0.210,0.125
3.103,-0.240,0.135
3.106,-0.230,0.145
3.108,-0.215,0.155
3.111,-0.215,0.160
3.114,-0.220,0.145
3.117,-0.230,0.140
3.119,-0.240,0.125
3.122,-0.240,0.140
3.125,-0.240,0.140
3.128,-0.225,0.140
3.131,-0.225,0.135
3.133,-0.240,0.125
3.136,-0.245,0.115
3.139,-0.245,0.135
3.142,-0.245,0.140
3.144,-0.240,0.120
3.147,-0.240,0.120
3.150,-0.255,0.115
3.153,-0.255,0.120
3.156,-0.255,0.125
3.158,-0.250,0.120
3.161,-0.240,0.110
3.164,-0.240,0.110
3.167,-0.250,0.100
3.169,-0.255,0.095
3.172,-0.260,0.105
3.175,-0.245,0.115
3.178,-0.245,0.120
3.181,-0.255,0.110
3.183,-0.265,0.095
3.186,-0.265,0.090
3.189,-0.265,0.105
3.192,-0.260,0.115
3.194,-0.255,0.115
3.197,-0.250,0.110
3.200,-0.260,0.100
3.203,-0.285,0.095
3.206,-0.270,0.110
3.208,-0.265,0.105
3.211,-0.270,0.110
3.214,-0.260,0.105
3.217,-0.270,0.095
3.219,-0.275,0.090
3.222,-0.275,0.095
3.225,-0.260,0.100
3.228,-0.260,0.100
3.231,-0.265,0.100
3.233,-0.270,0.085
3.236,-0.275,0.090
3.239,-0.270,0.085
3.242,-0.275,0.105
3.244,-0.260,0.110
3.247,-0.260,0.100
3.250,-0.275,0.090
3.253,-0.280,0.095
3.256,-0.280,0.100
3.258,-0.265,0.100
3.261,-0.255,0.115
3.264,-0.250,0.100
3.267,-0.260,0.095
3.269,-0.260,0.095
3.272,-0.255,0.095
3.275,-0.240,0.120
3.278,-0.215,0.115
3.281,-0.195,0.110
3.283,-0.150,0.115
3.286,-0.040,0.125
3.289,0.310,0.155
3.292,0.790,0.285
3.294,0.880,0.630
3.297,0.480,0.825
3.300,0.095,0.625
3.303,-0.025,0.385
3.306,0.005,0.290
3.308,0.025,0.290
3.311,0.025,0.290
3.314,0.000,0.255
3.317,-0.035,0.230
3.319,-0.050,0.220
3.322,-0.045,0.210
3.325,-0.045,0.205
3.328,-0.040,0.170
3.331,-0.050,0.135
3.333,-0.085,0.095
3.336,-0.095,0.075
3.339,-0.110,0.060
3.342,-0.120,0.045
3.344,-0.130,0.035
3.347,-0.160,0.010
3.350,-0.215,-0.025
3.353,-0.270,-0.030
3.356,-0.315,-0.055
3.358,-0.345,-0.065
3.361,-0.400,-0.090
3.364,-0.475,-0.120
3.367,-0.570,-0.140
3.369,-0.660,-0.145
3.372,-0.720,-0.145
3.375,-0.765,-0.155
3.378,-0.820,-0.165
3.381,-0.885,-0.195
3.383,-0.945,-0.250
3.386,-0.975,-0.310
3.389,-0.985,-0.360
3.392,-1.005,-0.390
3.394,-0.990,-0.440
3.397,-1.000,-0.470
3.400,-1.005,-0.515
3.403,-1.015,-0.565
3.406,-1.005,-0.595
3.408,-0.990,-0.640
3.411,-0.960,-0.680
3.414,-0.930,-0.705
3.417,-0.895,-0.755
3.419,-0.840,-0.765
3.422,-0.775,-0.755
3.425,-0.705,-0.725
3.428,-0.650,-0.690
3.431,-0.590,-0.660
3.433,-0.550,-0.615
3.436,-0.510,-0.560
3.439,-0.475,-0.490
3.442,-0.430,-0.425
3.444,-0.395,-0.365
3.447,-0.375,-0.315
3.450,-0.370,-0.275
3.453,-0.375,-0.230
3.456,-0.365,-0.185
3.458,-0.345,-0.150
3.461,-0.320,-0.125
3.464,-0.300,-0.100
3.467,-0.295,-0.085
3.469,-0.300,-0.080
3.472,-0.305,-0.045
3.475,-0.295,-0.020
3.478,-0.280,-0.005
3.481,-0.275,0.010
3.483,-0.280,0.025
3.486,-0.280,0.045
3.489,-0.275,0.085
3.492,-0.245,0.120
3.494,-0.215,0.145
3.497,-0.205,0.160
3.500,-0.210,0.175
3.503,-0.225,0.175
3.506,-0.210,0.190
3.508,-0.190,0.215
3.511,-0.165,0.205
3.514,-0.160,0.200
3.517,-0.165,0.200
3.519,-0.170,0.220
3.522,-0.155,0.220
3.525,-0.160,0.220
3.528,-0.145,0.225
3.531,-0.145,0.225
3.533,-0.160,0.225
3.536,-0.155,0.220
3.539,-0.145,0.225
3.542,-0.125,0.245
3.544,-0.125,0.245
3.547,-0.120,0.250
3.550,-0.120,0.245
3.553,-0.130,0.245
3.556,-0.115,0.265
3.558,-0.105,0.265
3.561,-0.105,0.265
3.564,-0.100,0.260
3.567,-0.105,0.255
3.569,-0.110,0.265
3.572,-0.110,0.280
3.575,-0.085,0.290
3.578,-0.075,0.285
3.581,-0.090,0.285
3.583,-0.070,0.285
3.586,-0.090,0.280
3.589,-0.070,0.300
3.592,-0.065,0.315
3.594,-0.050,0.330
3.597,-0.060,0.320
3.600,-0.055,0.325
3.603,-0.055,0.335
3.606,-0.050,0.335
3.608,-0.030,0.360
3.611,-0.030,0.355
3.614,-0.015,0.360
3.617,-0.010,0.360
3.619,-0.020,0.365
3.622,-0.015,0.380
3.625,-0.005,0.400
3.628,0.005,0.395
3.631,0.005,0.395
3.633,0.005,0.400
3.636,0.005,0.405
3.639,0.010,0.415
3.642,0.025,0.435
3.644,0.045,0.440
3.647,0.040,0.435
3.650,0.035,0.425
3.653,0.045,0.440
3.656,0.035,0.450
3.658,0.050,0.465
3.661,0.045,0.455
3.664,0.060,0.455
3.667,0.055,0.450
3.669,0.030,0.445
3.672,0.040,0.460
3.675,0.045,0.470
3.678,0.060,0.450
3.681,0.055,0.455
3.683,0.030,0.440
3.686,0.025,0.435
3.689,0.025,0.435
3.692,0.030,0.445
3.694,0.025,0.430
3.697,0.005,0.420
3.700,0.000,0.410
3.703,-0.020,0.405
3.706,-0.015,0.415
3.708,-0.010,0.415
3.711,-0.020,0.405
3.714,-0.025,0.385
3.717,-0.050,0.355
3.719,-0.055,0.360
3.722,-0.060,0.355
3.725,-0.065,0.360
3.728,-0.070,0.350
3.731,-0.075,0.325
3.733,-0.085,0.305
3.736,-0.110,0.290
3.739,-0.110,0.300
3.742,-0.105,0.300
3.744,-0.105,0.285
3.747,-0.120,0.275
3.750,-0.135,0.245
3.753,-0.145,0.240
3.756,-0.145,0.245
3.758,-0.145,0.250
3.761,-0.130,0.235
3.764,-0.150,0.220
3.767,-0.150,0.200
3.769,-0.160,0.200
3.772,-0.170,0.205
3.775,-0.160,0.220
3.778,-0.150,0.210
3.781,-0.165,0.200
3.783,-0.165,0.195
3.786,-0.185,0.185
3.789,-0.190,0.190
3.792,-0.180,0.205
3.794,-0.185,0.215
3.797,-0.185,0.195
3.800,-0.195,0.190
3.803,-0.210,0.180
3.806,-0.215,0.205
3.808,-0.200,0.195
3.811,-0.205,0.190
3.814,-0.195,0.175
3.817,-0.210,0.170
3.819,-0.215,0.160
3.822,-0.210,0.165
3.825,-0.200,0.160
3.828,-0.190,0.155
3.831,-0.180,0.140
3.833,-0.175,0.145
3.836,-0.185,0.130
3.839,-0.200,0.130
3.842,-0.195,0.140
3.844,-0.180,0.145
3.847,-0.185,0.130
3.850,-0.185,0.130
3.853,-0.195,0.130
3.856,-0.185,0.145
3.858,-0.175,0.155
3.861,-0.165,0.145
3.864,-0.145,0.140
3.867,-0.155,0.130
3.869,-0.160,0.125
3.872,-0.150,0.140
3.875,-0.155,0.150
3.878,-0.155,0.155
3.881,-0.155,0.140
3.883,-0.190,0.125
3.886,-0.210,0.105
3.889,-0.215,0.120
3.892,-0.215,0.125
3.894,-0.210,0.115
3.897,-0.215,0.105
3.900,-0.235,0.100
3.903,-0.250,0.090
3.906,-0.255,0.090
3.908,-0.245,0.095
3.911,-0.255,0.090
3.914,-0.250,0.090
3.917,-0.260,0.075
3.919,-0.280,0.075
3.922,-0.270,0.075
3.925,-0.275,0.080
3.928,-0.270,0.075
3.931,-0.270,0.070
3.933,-0.280,0.050
3.936,-0.305,0.055
3.939,-0.285,0.065
3.942,-0.290,0.065
3.944,-0.265,0.075
3.947,-0.280,0.050
3.950,-0.295,0.050
3.953,-0.305,0.045
3.956,-0.300,0.060
3.958,-0.280,0.060
3.961,-0.290,0.055
3.964,-0.280,0.055
3.967,-0.290,0.045
3.969,-0.300,0.040
3.972,-0.295,0.045
3.975,-0.290,0.050
3.978,-0.280,0.045
3.981,-0.285,0.045
3.983,-0.295,0.040
3.986,-0.295,0.040
3.989,-0.290,0.050
3.992,-0.290,0.050
3.994,-0.280,0.055
3.997,-0.275,0.055
4.000,-0.290,0.035
4.003,-0.285,0.040
4.006,-0.290,0.045
4.008,-0.275,0.065
4.011,-0.285,0.055
4.014,-0.285,0.050
4.017,-0.285,0.045
4.019,-0.295,0.035
4.022,-0.295,0.035
4.025,-0.285,0.050
4.028,-0.270,0.055
4.031,-0.265,0.055
4.033,-0.275,0.035
4.036,-0.280,0.045
4.039,-0.285,0.050
4.042,-0.265,0.060
4.044,-0.250,0.060
4.047,-0.250,0.055
4.050,-0.235,0.050
4.053,-0.245,0.045
4.056,-0.220,0.070
4.058,-0.180,0.090
4.061,-0.110,0.110
4.064,0.095,0.125
4.067,0.555,0.185
4.069,0.955,0.490
4.072,0.870,0.850
4.075,0.525,0.850
4.078,0.365,0.585
4.081,0.430,0.435
4.083,0.530,0.405
4.086,0.620,0.415
4.089,0.720,0.400
4.092,0.875,0.400
4.094,1.060,0.380
4.097,1.240,0.380
4.100,1.375,0.365
4.103,1.425,0.325
4.106,1.385,0.255
4.108,1.210,0.145
4.111,0.975,-0.005
4.114,0.710,-0.140
4.117,0.480,-0.270
4.119,0.265,-0.350
4.122,0.050,-0.375
4.125,-0.145,-0.350
4.128,-0.305,-0.325
4.131,-0.395,-0.285
4.133,-0.435,-0.230
4.136,-0.450,-0.180
4.139,-0.455,-0.130
4.142,-0.440,-0.060
4.144,-0.435,-0.020
4.147,-0.420,-0.010
4.150,-0.425,0.000
4.153,-0.435,0.005
4.156,-0.420,0.015
4.158,-0.420,0.025
4.161,-0.405,0.015
4.164,-0.410,0.015
4.167,-0.430,0.000
4.169,-0.430,0.005
4.172,-0.430,0.005
4.175,-0.425,0.005
4.178,-0.425,0.005
4.181,-0.430,-0.005
4.183,-0.450,-0.005
4.186,-0.465,0.000
4.189,-0.460,0.000
4.192,-0.450,0.010
4.194,-0.440,0.005
4.197,-0.445,-0.010
4.200,-0.455,-0.020
4.203,-0.480,-0.010
4.206,-0.465,-0.010
4.208,-0.460,-0.005
4.211,-0.460,-0.005
4.214,-0.460,-0.025
4.217,-0.480,-0.030
4.219,-0.500,-0.035
4.222,-0.500,-0.030
4.225,-0.490,-0.015
4.228,-0.505,-0.020
4.231,-0.495,-0.025
4.233,-0.500,-0.045
4.236,-0.525,-0.040
4.239,-0.505,-0.040
4.242,-0.510,-0.030
4.244,-0.510,-0.040
4.247,-0.530,-0.040
4.250,-0.535,-0.055
4.253,-0.550,-0.065
4.256,-0.545,-0.060
4.258,-0.535,-0.050
4.261,-0.545,-0.055
4.264,-0.540,-0.065
4.267,-0.550,-0.070
4.269,-0.570,-0.075
4.272,-0.565,-0.075
4.275,-0.550,-0.055
4.278,-0.545,-0.060
4.281,-0.555,-0.080
4.283,-0.580,-0.080
4.286,-0.580,-0.080
4.289,-0.590,-0.080
4.292,-0.575,-0.070
4.294,-0.575,-0.070
4.297,-0.570,-0.085
4.300,-0.585,-0.100
4.303,-0.600,-0.090
4.306,-0.580,-0.090
4.308,-0.585,-0.080
4.311,-0.580,-0.085
4.314,-0.590,-0.095
4.317,-0.590,-0.100
4.319,-0.600,-0.100
4.322,-0.585,-0.100
4.325,-0.570,-0.080
4.328,-0.565,-0.080
4.331,-0.565,-0.090
4.333,-0.570,-0.100
4.336,-0.585,-0.090
4.339,-0.565,-0.080
4.342,-0.560,-0.065
4.344,-0.545,-0.070
4.347,-0.540,-0.075
4.350,-0.555,-0.080
4.353,-0.545,-0.070
4.356,-0.535,-0.060
4.358,-0.510,-0.050
4.361,-0.495,-0.045
4.364,-0.495,-0.050
4.367,-0.490,-0.035
4.369,-0.490,-0.045
4.372,-0.465,-0.030
4.375,-0.455,-0.005
4.378,-0.440,0.000
4.381,-0.445,-0.010
4.383,-0.435,-0.005
4.386,-0.425,0.010
4.389,-0.395,0.030
4.392,-0.390,0.035
4.394,-0.375,0.045
4.397,-0.360,0.045
4.400,-0.345,0.045
4.403,-0.345,0.050
4.406,-0.330,0.075
4.408,-0.310,0.085
4.411,-0.300,0.085
4.414,-0.290,0.080
4.417,-0.295,0.075
4.419,-0.300,0.090
4.422,-0.280,0.090
4.425,-0.270,0.110
4.428,-0.265,0.110
4.431,-0.265,0.115
4.433,-0.265,0.105
4.436,-0.260,0.110
4.439,-0.265,0.110
4.442,-0.260,0.120
4.444,-0.255,0.115
4.447,-0.255,0.115
4.450,-0.250,0.115
4.453,-0.260,0.090
4.456,-0.255,0.110
4.458,-0.260,0.110
4.461,-0.250,0.120
4.464,-0.255,0.115
4.467,-0.255,0.100
4.469,-0.265,0.095
4.472,-0.255,0.105
4.475,-0.245,0.110
4.478,-0.250,0.105
4.481,-0.255,0.090
4.483,-0.270,0.085
4.486,-0.270,0.085
4.489,-0.270,0.090
4.492,-0.265,0.100
4.494,-0.260,0.105
4.497,-0.260,0.090
4.500,-0.275,0.085
4.503,-0.285,0.080
4.506,-0.295,0.085
4.508,-0.285,0.090
4.511,-0.265,0.090
4.514,-0.270,0.090
4.517,-0.275,0.075
4.519,-0.300,0.080
4.522,-0.280,0.080
4.525,-0.280,0.085
4.528,-0.275,0.080
4.531,-0.285,0.080
4.533,-0.300,0.065
4.536,-0.300,0.070
4.539,-0.305,0.090
4.542,-0.305,0.090
4.544,-0.295,0.080
4.547,-0.285,0.075
4.550,-0.305,0.075
4.553,-0.310,0.085
4.556,-0.310,0.085
4.558,-0.305,0.090
4.561,-0.295,0.105
4.564,-0.295,0.085
4.567,-0.310,0.070
4.569,-0.320,0.080
4.572,-0.315,0.095
4.575,-0.305,0.100
4.578,-0.300,0.095
4.581,-0.300,0.090
4.583,-0.305,0.090
4.586,-0.320,0.075
4.589,-0.310,0.085
4.592,-0.310,0.105
4.594,-0.290,0.100
4.597,-0.285,0.085
4.600,-0.305,0.085
4.603,-0.305,0.085
4.606,-0.310,0.085
4.608,-0.300,0.105
4.611,-0.295,0.100
4.614,-0.290,0.090
4.617,-0.305,0.075
4.619,-0.305,0.070
4.622,-0.300,0.090
4.625,-0.285,0.095
4.628,-0.290,0.090
4.631,-0.290,0.080
4.633,-0.295,0.070
4.636,-0.310,0.075
4.639,-0.300,0.075
4.642,-0.300,0.085
4.644,-0.280,0.085
4.647,-0.270,0.080
4.650,-0.290,0.075
4.653,-0.290,0.075
4.656,-0.295,0.085
4.658,-0.285,0.090
4.661,-0.270,0.085
4.664,-0.290,0.075
4.667,-0.300,0.065
4.669,-0.290,0.060
4.672,-0.290,0.070
4.675,-0.280,0.085
4.678,-0.275,0.075
4.681,-0.275,0.075
4.683,-0.280,0.070
4.686,-0.290,0.065
4.689,-0.285,0.075
4.692,-0.275,0.080
4.694,-0.270,0.090
4.697,-0.275,0.085
4.700,-0.285,0.075
4.703,-0.295,0.080
4.706,-0.290,0.095
4.708,-0.295,0.110
4.711,-0.290,0.105
4.714,-0.280,0.095
4.717,-0.290,0.085
4.719,-0.310,0.085
4.722,-0.300,0.100
4.725,-0.290,0.105
4.728,-0.280,0.105
4.731,-0.280,0.095
4.733,-0.290,0.085
4.736,-0.295,0.075
4.739,-0.280,0.080
4.742,-0.265,0.090
4.744,-0.260,0.075
4.747,-0.255,0.070
4.750,-0.250,0.070
4.753,-0.270,0.070
4.756,-0.265,0.065
4.758,-0.250,0.070
4.761,-0.250,0.080
4.764,-0.245,0.060
4.767,-0.245,0.055
4.769,-0.255,0.070
4.772,-0.250,0.075
4.775,-0.225,0.085
4.778,-0.210,0.065
4.781,-0.200,0.065
4.783,-0.205,0.060
4.786,-0.220,0.050
4.789,-0.210,0.065
4.792,-0.200,0.085
4.794,-0.200,0.080
4.797,-0.215,0.080
4.800,-0.245,0.060
4.803,-0.245,0.060
4.806,-0.250,0.075
4.808,-0.250,0.070
4.811,-0.245,0.060
4.814,-0.230,0.050
4.817,-0.250,0.050
4.819,-0.260,0.050
4.822,-0.265,0.050
4.825,-0.270,0.060
4.828,-0.250,0.050
4.831,-0.250,0.055
4.833,-0.245,0.035
4.836,-0.245,0.045
4.839,-0.220,0.050
4.842,-0.190,0.075
4.844,-0.145,0.075
4.847,-0.050,0.075
4.850,0.170,0.085
4.853,0.570,0.155
4.856,0.910,0.390
4.858,0.770,0.725
4.861,0.365,0.785
4.864,0.095,0.550
4.867,0.025,0.320
4.869,0.045,0.245
4.872,0.045,0.240
4.875,0.020,0.235
4.878,0.015,0.215
4.881,0.000,0.170
4.883,-0.010,0.170
4.886,-0.040,0.155
4.889,-0.030,0.145
4.892,-0.010,0.150
4.894,-0.005,0.130
4.897,-0.025,0.095
4.900,-0.030,0.055
4.903,-0.050,0.025
4.906,-0.055,0.020
4.908,-0.065,0.025
4.911,-0.060,0.010
4.914,-0.075,-0.005
4.917,-0.090,-0.015
4.919,-0.130,-0.030
4.922,-0.145,-0.030
4.925,-0.175,-0.045
4.928,-0.220,-0.060
4.931,-0.260,-0.080
4.933,-0.295,-0.105
4.936,-0.360,-0.115
4.939,-0.430,-0.120
4.942,-0.510,-0.110
4.944,-0.565,-0.125
4.947,-0.600,-0.140
4.950,-0.615,-0.165
4.953,-0.655,-0.165
4.956,-0.675,-0.175
4.958,-0.710,-0.175
4.961,-0.720,-0.200
4.964,-0.735,-0.205
4.967,-0.735,-0.225
4.969,-0.750,-0.230
4.972,-0.710,-0.220
4.975,-0.660,-0.215
4.978,-0.595,-0.205
4.981,-0.535,-0.185
4.983,-0.455,-0.170
4.986,-0.415,-0.185
4.989,-0.350,-0.175
4.992,-0.320,-0.170
4.994,-0.305,-0.200
4.997,-0.335,-0.235
5.000,-0.360,-0.300
5.003,-0.405,-0.360
5.006,-0.435,-0.385
5.008,-0.450,-0.395
5.011,-0.460,-0.385
5.014,-0.485,-0.375
5.017,-0.490,-0.340
5.019,-0.495,-0.305
5.022,-0.470,-0.245
5.025,-0.420,-0.195
5.028,-0.395,-0.145
5.031,-0.360,-0.105
5.033,-0.340,-0.065
5.036,-0.335,-0.010
5.039,-0.310,0.030
5.042,-0.315,0.055
5.044,-0.300,0.065
5.047,-0.290,0.075
5.050,-0.290,0.075
5.053,-0.295,0.075
5.056,-0.265,0.085
5.058,-0.265,0.095
5.061,-0.240,0.095
5.064,-0.220,0.085
5.067,-0.220,0.080
5.069,-0.220,0.070
5.072,-0.225,0.085
5.075,-0.205,0.095
5.078,-0.205,0.090
5.081,-0.200,0.085
5.083,-0.195,0.090
5.086,-0.200,0.075
5.089,-0.195,0.095
5.092,-0.185,0.105
5.094,-0.180,0.105
5.097,-0.175,0.090
5.100,-0.180,0.085
5.103,-0.185,0.090
5.106,-0.175,0.095
5.108,-0.165,0.110
5.111,-0.165,0.105
5.114,-0.165,0.085
5.117,-0.175,0.085
5.119,-0.180,0.080
5.122,-0.175,0.100
5.125,-0.160,0.105
5.128,-0.155,0.110
5.131,-0.160,0.095
5.133,-0.150,0.090
5.136,-0.165,0.090
5.139,-0.145,0.110
5.142,-0.130,0.120
5.144,-0.120,0.105
5.147,-0.125,0.110
5.150,-0.135,0.100
5.153,-0.145,0.095
5.156,-0.135,0.105
5.158,-0.120,0.135
5.161,-0.100,0.120
5.164,-0.110,0.120
5.167,-0.110,0.125
5.169,-0.115,0.110
5.172,-0.105,0.135
5.175,-0.090,0.140
5.178,-0.080,0.160
5.181,-0.090,0.135
5.183,-0.095,0.135
5.186,-0.100,0.140
5.189,-0.090,0.145
5.192,-0.085,0.165
5.194,-0.080,0.155
5.197,-0.075,0.150
5.200,-0.080,0.135
5.203,-0.075,0.145
5.206,-0.080,0.155
5.208,-0.070,0.175
5.211,-0.050,0.165
5.214,-0.050,0.165
5.217,-0.060,0.160
5.219,-0.065,0.170
5.222,-0.050,0.175
5.225,-0.045,0.195
5.228,-0.015,0.195
5.231,-0.020,0.180
5.233,-0.030,0.175
5.236,-0.030,0.180
5.239,-0.025,0.200
5.242,0.000,0.215
5.244,0.000,0.205
5.247,0.000,0.205
5.250,-0.010,0.195
5.253,-0.015,0.195
5.256,-0.015,0.215
5.258,-0.010,0.230
5.261,0.010,0.225
5.264,0.010,0.210
5.267,0.010,0.210
5.269,0.005,0.215
5.272,0.005,0.225
5.275,0.010,0.220
5.278,0.005,0.230
5.281,0.015,0.230
5.283,-0.005,0.215
5.286,-0.010,0.210
5.289,-0.010,0.225
5.292,-0.005,0.220
5.294,-0.015,0.220
5.297,-0.015,0.220
5.300,-0.025,0.200
5.303,-0.045,0.205
5.306,-0.040,0.215
5.308,-0.040,0.225
5.311,-0.050,0.215
5.314,-0.055,0.200
5.317,-0.060,0.190
5.319,-0.090,0.200
5.322,-0.095,0.205
5.325,-0.085,0.215
5.328,-0.080,0.200
5.331,-0.085,0.185
5.333,-0.100,0.185
5.336,-0.115,0.175
5.339,-0.110,0.185
5.342,-0.115,0.190
5.344,-0.110,0.180
5.347,-0.115,0.170
5.350,-0.130,0.155
5.353,-0.135,0.155
5.356,-0.145,0.160
5.358,-0.140,0.165
5.361,-0.145,0.170
5.364,-0.150,0.155
5.367,-0.170,0.140
5.369,-0.185,0.130
5.372,-0.185,0.135
5.375,-0.180,0.135
5.378,-0.180,0.135
5.381,-0.185,0.130
5.383,-0.185,0.120
5.386,-0.205,0.120
5.389,-0.200,0.130
5.392,-0.200,0.135
5.394,-0.190,0.125
5.397,-0.190,0.115
5.400,-0.205,0.110
5.403,-0.230,0.105
5.406,-0.220,0.125
5.408,-0.200,0.130
5.411,-0.210,0.115
5.414,-0.215,0.115
5.417,-0.225,0.100
5.419,-0.240,0.105
5.422,-0.225,0.110
5.425,-0.220,0.120
5.428,-0.215,0.120
5.431,-0.225,0.095
5.433,-0.220,0.100
5.436,-0.235,0.100
5.439,-0.220,0.095
5.442,-0.205,0.110
5.444,-0.200,0.105
5.447,-0.225,0.090
5.450,-0.235,0.090
5.453,-0.245,0.080
5.456,-0.250,0.090
5.458,-0.235,0.105
5.461,-0.220,0.095
5.464,-0.210,0.095
5.467,-0.220,0.090
5.469,-0.230,0.080
5.472,-0.245,0.095
5.475,-0.240,0.110
5.478,-0.240,0.105
5.481,-0.245,0.090
5.483,-0.250,0.080
5.486,-0.260,0.075
5.489,-0.255,0.095
5.492,-0.255,0.095
5.494,-0.245,0.080
5.497,-0.245,0.085
5.500,-0.250,0.085
5.503,-0.250,0.080
5.506,-0.240,0.090
5.508,-0.230,0.105
5.511,-0.220,0.090
5.514,-0.230,0.085
5.517,-0.240,0.080
5.519,-0.255,0.080
5.522,-0.255,0.090
5.525,-0.240,0.105
5.528,-0.240,0.100
5.531,-0.235,0.095
5.533,-0.250,0.080
5.536,-0.265,0.095
5.539,-0.255,0.085
5.542,-0.260,0.090
5.544,-0.245,0.085
5.547,-0.250,0.080
5.550,-0.260,0.070
5.553,-0.270,0.085
5.556,-0.260,0.085
5.558,-0.250,0.085
5.561,-0.250,0.095
5.564,-0.260,0.085
5.567,-0.260,0.070
5.569,-0.255,0.075
5.572,-0.250,0.075
5.575,-0.250,0.085
5.578,-0.240,0.095
5.581,-0.245,0.085
5.583,-0.255,0.065
5.586,-0.260,0.060
5.589,-0.260,0.070
5.592,-0.255,0.080
5.594,-0.260,0.070
5.597,-0.260,0.065
5.600,-0.275,0.055
5.603,-0.275,0.060
5.606,-0.270,0.075
5.608,-0.255,0.070
5.611,-0.265,0.065
5.614,-0.260,0.065
5.617,-0.275,0.055
5.619,-0.305,0.060
5.622,-0.290,0.060
5.625,-0.285,0.055
5.628,-0.275,0.055
5.631,-0.275,0.050
5.633,-0.280,0.040
5.636,-0.290,0.050
5.639,-0.285,0.045
5.642,-0.280,0.060
5.644,-0.275,0.050
5.647,-0.265,0.035
5.650,-0.285,0.035
5.653,-0.300,0.035
5.656,-0.280,0.045
5.658,-0.280,0.060
5.661,-0.275,0.045
5.664,-0.275,0.040
5.667,-0.285,0.035
5.669,-0.290,0.040
5.672,-0.285,0.045
5.675,-0.270,0.055
5.678,-0.260,0.055
5.681,-0.275,0.045
5.683,-0.280,0.050
5.686,-0.295,0.040
5.689,-0.295,0.055
5.692,-0.285,0.060
5.694,-0.275,0.055
5.697,-0.285,0.045
5.700,-0.265,0.065
5.703,-0.270,0.070
5.706,-0.245,0.080
5.708,-0.220,0.105
5.711,-0.180,0.110
5.714,-0.105,0.115
5.717,0.070,0.120
5.719,0.480,0.180
5.722,0.885,0.440
5.725,0.770,0.790
5.728,0.350,0.835
5.731,0.050,0.570
5.733,-0.025,0.335
5.736,0.000,0.260
5.739,0.015,0.255
5.742,0.000,0.235
5.744,-0.025,0.210
5.747,-0.030,0.175
5.750,-0.040,0.160
5.753,-0.060,0.140
5.756,-0.055,0.145
5.758,-0.045,0.110
5.761,-0.060,0.090
5.764,-0.075,0.035
5.767,-0.080,-0.005
5.769,-0.080,-0.030
5.772,-0.070,-0.030
5.775,-0.060,-0.045
5.778,-0.050,-0.075
5.781,-0.090,-0.105
5.783,-0.140,-0.140
5.786,-0.210,-0.135
5.789,-0.265,-0.160
5.792,-0.320,-0.165
5.794,-0.385,-0.200
5.797,-0.485,-0.235
5.800,-0.600,-0.245
5.803,-0.695,-0.270
5.806,-0.755,-0.260
5.808,-0.785,-0.260
5.811,-0.850,-0.280
5.814,-0.915,-0.310
5.817,-0.990,-0.340
5.819,-1.050,-0.380
5.822,-1.075,-0.405
5.825,-1.065,-0.435
5.828,-1.070,-0.485
5.831,-1.075,-0.510
5.833,-1.105,-0.535
5.836,-1.100,-0.550
5.839,-1.070,-0.580
5.842,-1.045,-0.595
5.844,-1.020,-0.625
5.847,-1.000,-0.650
5.850,-0.990,-0.675
5.853,-0.970,-0.700
5.856,-0.930,-0.715
5.858,-0.870,-0.735
5.861,-0.815,-0.765
5.864,-0.770,-0.765
5.867,-0.750,-0.750
5.869,-0.715,-0.720
5.872,-0.660,-0.675
5.875,-0.605,-0.650
5.878,-0.545,-0.585
5.881,-0.495,-0.555
5.883,-0.475,-0.515
5.886,-0.460,-0.460
5.889,-0.425,-0.385
5.892,-0.405,-0.310
5.894,-0.380,-0.270
5.897,-0.375,-0.225
5.900,-0.375,-0.200
5.903,-0.355,-0.175
5.906,-0.335,-0.130
5.908,-0.310,-0.095
5.911,-0.305,-0.080
5.914,-0.290,-0.070
5.917,-0.315,-0.065
5.919,-0.335,-0.045
5.922,-0.335,-0.030
5.925,-0.325,-0.005
5.928,-0.325,0.010
5.931,-0.325,0.025
5.933,-0.315,0.030
